,r1,r2,transCap,transCost,transCapa
1707,PJM_ATSI,WECC_AZ,1,0.01,
1708,PJM_ATSI,WECC_CO,1,0.01,
1709,PJM_ATSI,WECC_ID,1,0.01,
1710,PJM_ATSI,WECC_IID,1,0.01,
1711,PJM_ATSI,WEC_LADW,1,0.01,
1712,PJM_ATSI,WECC_NM,1,0.01,
1713,PJM_ATSI,WECC_NNV,1,0.01,
1714,PJM_ATSI,WECC_PNW,1,0.01,
1715,PJM_ATSI,WEC_SDGE,1,0.01,
1716,PJM_ATSI,WECC_SF,1,0.01,
1717,PJM_ATSI,WECC_SCE,1,0.01,
1718,PJM_ATSI,WECC_SNV,1,0.01,
1719,PJM_ATSI,WECC_UT,1,0.01,
1720,PJM_ATSI,CN_NL,1,0.01,
1721,PJM_ATSI,CN_MB,1,0.01,
1722,PJM_ATSI,CN_NB,1,0.01,
1723,PJM_ATSI,CN_NF,1,0.01,
1724,PJM_ATSI,CN_NS,1,0.01,
1725,PJM_ATSI,CN_PE,1,0.01,
1726,PJM_ATSI,CN_PQ,1,0.01,
1727,PJM_ATSI,CN_SK,1,0.01,
1728,PJM_ATSI,MIS_IL,1,0.01,
1729,PJM_ATSI,MIS_IA,1,0.01,
1730,PJM_ATSI,MIS_MIDA,1,0.01,
1731,PJM_ATSI,MIS_MAPP,1,0.01,
1732,PJM_ATSI,NY_Z_D,1,0.01,
1733,PJM_ATSI,PJM_PENE,1500,0.01,
1734,PJM_ATSI,WECC_MT,1,0.01,
1735,PJM_ATSI,WECC_WY,1,0.01,
1736,PJM_ATSI,SPP_SE,1,0.01,
1737,PJM_ATSI,ERC_FRNT,1,0.01,
1738,PJM_ATSI,ERC_GWAY,1,0.01,
1739,PJM_ATSI,SPP_KIAM,1,0.01,
1740,PJM_COMD,PJM_Dom,1,0.01,
1741,PJM_COMD,PJM_SMAC,1,0.01,
1742,PJM_COMD,PJM_WMAC,1,0.01,
1743,PJM_COMD,S_C_KY,1,0.01,
1744,PJM_COMD,S_D_AMSO,1,0.01,
1745,PJM_COMD,S_D_N_AR,1,0.01,
1746,PJM_COMD,S_D_REST,1,0.01,
1747,PJM_COMD,S_D_WOTA,1,0.01,
1748,PJM_COMD,SPP_NEBR,1,0.01,
1749,PJM_COMD,SPP_N,1,0.01,
1750,PJM_COMD,SPP_SPS,1,0.01,
1751,PJM_COMD,SPP_WEST,1,0.01,
1752,PJM_COMD,WECC_AZ,1,0.01,
1753,PJM_COMD,WECC_CO,1,0.01,
1754,PJM_COMD,WECC_ID,1,0.01,
1755,PJM_COMD,WECC_IID,1,0.01,
1756,PJM_COMD,WEC_LADW,1,0.01,
1757,PJM_COMD,WECC_NM,1,0.01,
1758,PJM_COMD,WECC_NNV,1,0.01,
1759,PJM_COMD,WECC_PNW,1,0.01,
1760,PJM_COMD,WEC_SDGE,1,0.01,
1761,PJM_COMD,WECC_SF,1,0.01,
1762,PJM_COMD,WECC_SCE,1,0.01,
1763,PJM_COMD,WECC_SNV,1,0.01,
1764,PJM_COMD,WECC_UT,1,0.01,
1765,PJM_COMD,CN_NL,1,0.01,
1766,PJM_COMD,CN_MB,1,0.01,
1767,PJM_COMD,CN_NB,1,0.01,
1768,PJM_COMD,CN_NF,1,0.01,
1769,PJM_COMD,CN_NS,1,0.01,
1770,PJM_COMD,CN_PE,1,0.01,
1771,PJM_COMD,CN_PQ,1,0.01,
1772,PJM_COMD,CN_SK,1,0.01,
1773,PJM_COMD,MIS_IL,3000,3.0,
1774,PJM_COMD,MIS_IA,600,3.0,
1775,PJM_COMD,MIS_MIDA,3000,3.0,
1776,PJM_COMD,MIS_MAPP,1,0.01,
1777,PJM_COMD,NY_Z_D,1,0.01,
1778,PJM_COMD,PJM_PENE,1,0.01,
1779,PJM_COMD,WECC_MT,1,0.01,
1780,PJM_COMD,WECC_WY,1,0.01,
1781,PJM_COMD,SPP_SE,1,0.01,
1782,PJM_COMD,ERC_FRNT,1,0.01,
1783,PJM_COMD,ERC_GWAY,1,0.01,
1784,PJM_COMD,SPP_KIAM,1,0.01,
1785,PJM_Dom,PJM_SMAC,2812,0.01,
1786,PJM_Dom,PJM_WMAC,1,0.01,
1787,PJM_Dom,S_C_KY,1,0.01,
1788,PJM_Dom,S_D_AMSO,1,0.01,
1789,PJM_Dom,S_D_N_AR,1,0.01,
1790,PJM_Dom,S_D_REST,1,0.01,
1791,PJM_Dom,S_D_WOTA,1,0.01,
1792,PJM_Dom,SPP_NEBR,1,0.01,
1793,PJM_Dom,SPP_N,1,0.01,
1794,PJM_Dom,SPP_SPS,1,0.01,
1795,PJM_Dom,SPP_WEST,1,0.01,
1796,PJM_Dom,WECC_AZ,1,0.01,
1797,PJM_Dom,WECC_CO,1,0.01,
1798,PJM_Dom,WECC_ID,1,0.01,
1799,PJM_Dom,WECC_IID,1,0.01,
1800,PJM_Dom,WEC_LADW,1,0.01,
1801,PJM_Dom,WECC_NM,1,0.01,
1802,PJM_Dom,WECC_NNV,1,0.01,
1803,PJM_Dom,WECC_PNW,1,0.01,
1804,PJM_Dom,WEC_SDGE,1,0.01,
1805,PJM_Dom,WECC_SF,1,0.01,
1806,PJM_Dom,WECC_SCE,1,0.01,
1807,PJM_Dom,WECC_SNV,1,0.01,
1808,PJM_Dom,WECC_UT,1,0.01,
1809,PJM_Dom,CN_NL,1,0.01,
1810,PJM_Dom,CN_MB,1,0.01,
1811,PJM_Dom,CN_NB,1,0.01,
1812,PJM_Dom,CN_NF,1,0.01,
1813,PJM_Dom,CN_NS,1,0.01,
1814,PJM_Dom,CN_PE,1,0.01,
1815,PJM_Dom,CN_PQ,1,0.01,
1816,PJM_Dom,CN_SK,1,0.01,
1817,PJM_Dom,MIS_IL,1,0.01,
1818,PJM_Dom,MIS_IA,1,0.01,
1819,PJM_Dom,MIS_MIDA,1,0.01,
1820,PJM_Dom,MIS_MAPP,1,0.01,
1821,PJM_Dom,NY_Z_D,1,0.01,
1822,PJM_Dom,PJM_PENE,1,0.01,
1823,PJM_Dom,WECC_MT,1,0.01,
1824,PJM_Dom,WECC_WY,1,0.01,
1825,PJM_Dom,SPP_SE,1,0.01,
1826,PJM_Dom,ERC_FRNT,1,0.01,
1827,PJM_Dom,ERC_GWAY,1,0.01,
1828,PJM_Dom,SPP_KIAM,1,0.01,
1829,PJM_SMAC,PJM_WMAC,2000,0.01,
1830,PJM_SMAC,S_C_KY,1,0.01,
1831,PJM_SMAC,S_D_AMSO,1,0.01,
1832,PJM_SMAC,S_D_N_AR,1,0.01,
1833,PJM_SMAC,S_D_REST,1,0.01,
1834,PJM_SMAC,S_D_WOTA,1,0.01,
1835,PJM_SMAC,SPP_NEBR,1,0.01,
1836,PJM_SMAC,SPP_N,1,0.01,
1837,PJM_SMAC,SPP_SPS,1,0.01,
1838,PJM_SMAC,SPP_WEST,1,0.01,
1839,PJM_SMAC,WECC_AZ,1,0.01,
1840,PJM_SMAC,WECC_CO,1,0.01,
1841,PJM_SMAC,WECC_ID,1,0.01,
1842,PJM_SMAC,WECC_IID,1,0.01,
1843,PJM_SMAC,WEC_LADW,1,0.01,
1844,PJM_SMAC,WECC_NM,1,0.01,
1845,PJM_SMAC,WECC_NNV,1,0.01,
1846,PJM_SMAC,WECC_PNW,1,0.01,
1847,PJM_SMAC,WEC_SDGE,1,0.01,
1848,PJM_SMAC,WECC_SF,1,0.01,
1849,PJM_SMAC,WECC_SCE,1,0.01,
1850,PJM_SMAC,WECC_SNV,1,0.01,
1851,PJM_SMAC,WECC_UT,1,0.01,
1852,PJM_SMAC,CN_NL,1,0.01,
1853,PJM_SMAC,CN_MB,1,0.01,
1854,PJM_SMAC,CN_NB,1,0.01,
1855,PJM_SMAC,CN_NF,1,0.01,
1856,PJM_SMAC,CN_NS,1,0.01,
1857,PJM_SMAC,CN_PE,1,0.01,
1858,PJM_SMAC,CN_PQ,1,0.01,
1859,PJM_SMAC,CN_SK,1,0.01,
1860,PJM_SMAC,MIS_IL,1,0.01,
1861,PJM_SMAC,MIS_IA,1,0.01,
1862,PJM_SMAC,MIS_MIDA,1,0.01,
1863,PJM_SMAC,MIS_MAPP,1,0.01,
1864,PJM_SMAC,NY_Z_D,1,0.01,
1865,PJM_SMAC,PJM_PENE,1,0.01,
1866,PJM_SMAC,WECC_MT,1,0.01,
1867,PJM_SMAC,WECC_WY,1,0.01,
1868,PJM_SMAC,SPP_SE,1,0.01,
1869,PJM_SMAC,ERC_FRNT,1,0.01,
1870,PJM_SMAC,ERC_GWAY,1,0.01,
1871,PJM_SMAC,SPP_KIAM,1,0.01,
1872,PJM_WMAC,S_C_KY,1,0.01,
1873,PJM_WMAC,S_D_AMSO,1,0.01,
1874,PJM_WMAC,S_D_N_AR,1,0.01,
1875,PJM_WMAC,S_D_REST,1,0.01,
1876,PJM_WMAC,S_D_WOTA,1,0.01,
1877,PJM_WMAC,SPP_NEBR,1,0.01,
1878,PJM_WMAC,SPP_N,1,0.01,
1879,PJM_WMAC,SPP_SPS,1,0.01,
1880,PJM_WMAC,SPP_WEST,1,0.01,
1881,PJM_WMAC,WECC_AZ,1,0.01,
1882,PJM_WMAC,WECC_CO,1,0.01,
1883,PJM_WMAC,WECC_ID,1,0.01,
1884,PJM_WMAC,WECC_IID,1,0.01,
1885,PJM_WMAC,WEC_LADW,1,0.01,
1886,PJM_WMAC,WECC_NM,1,0.01,
1887,PJM_WMAC,WECC_NNV,1,0.01,
1888,PJM_WMAC,WECC_PNW,1,0.01,
1889,PJM_WMAC,WEC_SDGE,1,0.01,
1890,PJM_WMAC,WECC_SF,1,0.01,
1891,PJM_WMAC,WECC_SCE,1,0.01,
1892,PJM_WMAC,WECC_SNV,1,0.01,
1893,PJM_WMAC,WECC_UT,1,0.01,
1894,PJM_WMAC,CN_NL,1,0.01,
1895,PJM_WMAC,CN_MB,1,0.01,
1896,PJM_WMAC,CN_NB,1,0.01,
1897,PJM_WMAC,CN_NF,1,0.01,
1898,PJM_WMAC,CN_NS,1,0.01,
1899,PJM_WMAC,CN_PE,1,0.01,
1900,PJM_WMAC,CN_PQ,1,0.01,
1901,PJM_WMAC,CN_SK,1,0.01,
1902,PJM_WMAC,MIS_IL,1,0.01,
1903,PJM_WMAC,MIS_IA,1,0.01,
1904,PJM_WMAC,MIS_MIDA,1,0.01,
1905,PJM_WMAC,MIS_MAPP,1,0.01,
1906,PJM_WMAC,NY_Z_D,1,0.01,
1907,PJM_WMAC,PJM_PENE,3565,0.01,
1908,PJM_WMAC,WECC_MT,1,0.01,
1909,PJM_WMAC,WECC_WY,1,0.01,
1910,PJM_WMAC,SPP_SE,1,0.01,
1911,PJM_WMAC,ERC_FRNT,1,0.01,
1912,PJM_WMAC,ERC_GWAY,1,0.01,
1913,PJM_WMAC,SPP_KIAM,1,0.01,
1914,S_C_KY,S_D_AMSO,1,0.01,
1915,S_C_KY,S_D_N_AR,1,0.01,
1916,S_C_KY,S_D_REST,1,0.01,
1917,S_C_KY,S_D_WOTA,1,0.01,
1918,S_C_KY,SPP_NEBR,1,0.01,
1919,S_C_KY,SPP_N,1,0.01,
1920,S_C_KY,SPP_SPS,1,0.01,
1921,S_C_KY,SPP_WEST,1,0.01,
1922,S_C_KY,WECC_AZ,1,0.01,
1923,S_C_KY,WECC_CO,1,0.01,
1924,S_C_KY,WECC_ID,1,0.01,
1925,S_C_KY,WECC_IID,1,0.01,
1926,S_C_KY,WEC_LADW,1,0.01,
1927,S_C_KY,WECC_NM,1,0.01,
1928,S_C_KY,WECC_NNV,1,0.01,
1929,S_C_KY,WECC_PNW,1,0.01,
1930,S_C_KY,WEC_SDGE,1,0.01,
1931,S_C_KY,WECC_SF,1,0.01,
1932,S_C_KY,WECC_SCE,1,0.01,
1933,S_C_KY,WECC_SNV,1,0.01,
1934,S_C_KY,WECC_UT,1,0.01,
1935,S_C_KY,CN_NL,1,0.01,
1936,S_C_KY,CN_MB,1,0.01,
1937,S_C_KY,CN_NB,1,0.01,
1938,S_C_KY,CN_NF,1,0.01,
1939,S_C_KY,CN_NS,1,0.01,
1940,S_C_KY,CN_PE,1,0.01,
1941,S_C_KY,CN_PQ,1,0.01,
1942,S_C_KY,CN_SK,1,0.01,
1943,S_C_KY,MIS_IL,1,0.01,
1944,S_C_KY,MIS_IA,1,0.01,
1945,S_C_KY,MIS_MIDA,1,0.01,
1946,S_C_KY,MIS_MAPP,1,0.01,
1947,S_C_KY,NY_Z_D,1,0.01,
1948,S_C_KY,PJM_PENE,1,0.01,
1949,S_C_KY,WECC_MT,1,0.01,
1950,S_C_KY,WECC_WY,1,0.01,
1951,S_C_KY,SPP_SE,1,0.01,
1952,S_C_KY,ERC_FRNT,1,0.01,
1953,S_C_KY,ERC_GWAY,1,0.01,
1954,S_C_KY,SPP_KIAM,1,0.01,
1955,S_D_AMSO,S_D_N_AR,1,0.01,
1956,S_D_AMSO,S_D_REST,2450,0.01,
1957,S_D_AMSO,S_D_WOTA,1,0.01,
1958,S_D_AMSO,SPP_NEBR,1,0.01,
1959,S_D_AMSO,SPP_N,1,0.01,
1960,S_D_AMSO,SPP_SPS,1,0.01,
1961,S_D_AMSO,SPP_WEST,1,0.01,
1962,S_D_AMSO,WECC_AZ,1,0.01,
1963,S_D_AMSO,WECC_CO,1,0.01,
1964,S_D_AMSO,WECC_ID,1,0.01,
1965,S_D_AMSO,WECC_IID,1,0.01,
1966,S_D_AMSO,WEC_LADW,1,0.01,
1967,S_D_AMSO,WECC_NM,1,0.01,
1968,S_D_AMSO,WECC_NNV,1,0.01,
1969,S_D_AMSO,WECC_PNW,1,0.01,
1970,S_D_AMSO,WEC_SDGE,1,0.01,
1971,S_D_AMSO,WECC_SF,1,0.01,
1972,S_D_AMSO,WECC_SCE,1,0.01,
1973,S_D_AMSO,WECC_SNV,1,0.01,
1974,S_D_AMSO,WECC_UT,1,0.01,
1975,S_D_AMSO,CN_NL,1,0.01,
1976,S_D_AMSO,CN_MB,1,0.01,
1977,S_D_AMSO,CN_NB,1,0.01,
1978,S_D_AMSO,CN_NF,1,0.01,
1979,S_D_AMSO,CN_NS,1,0.01,
1980,S_D_AMSO,CN_PE,1,0.01,
1981,S_D_AMSO,CN_PQ,1,0.01,
1982,S_D_AMSO,CN_SK,1,0.01,
1983,S_D_AMSO,MIS_IL,1,0.01,
1984,S_D_AMSO,MIS_IA,1,0.01,
1985,S_D_AMSO,MIS_MIDA,1,0.01,
1986,S_D_AMSO,MIS_MAPP,1,0.01,
1987,S_D_AMSO,NY_Z_D,1,0.01,
1988,S_D_AMSO,PJM_PENE,1,0.01,
1989,S_D_AMSO,WECC_MT,1,0.01,
1990,S_D_AMSO,WECC_WY,1,0.01,
1991,S_D_AMSO,SPP_SE,500,6.0,
1992,S_D_AMSO,ERC_FRNT,1,0.01,
1993,S_D_AMSO,ERC_GWAY,1,0.01,
1994,S_D_AMSO,SPP_KIAM,1,0.01,
1995,S_D_N_AR,S_D_REST,1,0.01,
1996,S_D_N_AR,S_D_WOTA,1,0.01,
1997,S_D_N_AR,SPP_NEBR,1,0.01,
1998,S_D_N_AR,SPP_N,2955,6.0,
1999,S_D_N_AR,SPP_SPS,1,0.01,
2000,S_D_N_AR,SPP_WEST,3000,6.0,
2001,S_D_N_AR,WECC_AZ,1,0.01,
2002,S_D_N_AR,WECC_CO,1,0.01,
2003,S_D_N_AR,WECC_ID,1,0.01,
2004,S_D_N_AR,WECC_IID,1,0.01,
2005,S_D_N_AR,WEC_LADW,1,0.01,
2006,S_D_N_AR,WECC_NM,1,0.01,
2007,S_D_N_AR,WECC_NNV,1,0.01,
2008,S_D_N_AR,WECC_PNW,1,0.01,
2009,S_D_N_AR,WEC_SDGE,1,0.01,
2010,S_D_N_AR,WECC_SF,1,0.01,
2011,S_D_N_AR,WECC_SCE,1,0.01,
2012,S_D_N_AR,WECC_SNV,1,0.01,
2013,S_D_N_AR,WECC_UT,1,0.01,
2014,S_D_N_AR,CN_NL,1,0.01,
2015,S_D_N_AR,CN_MB,1,0.01,
2016,S_D_N_AR,CN_NB,1,0.01,
2017,S_D_N_AR,CN_NF,1,0.01,
2018,S_D_N_AR,CN_NS,1,0.01,
2019,S_D_N_AR,CN_PE,1,0.01,
2020,S_D_N_AR,CN_PQ,1,0.01,
2021,S_D_N_AR,CN_SK,1,0.01,
2022,S_D_N_AR,MIS_IL,1,0.01,
2023,S_D_N_AR,MIS_IA,100,1.0,
2024,S_D_N_AR,MIS_MIDA,30,1.0,
2025,S_D_N_AR,MIS_MAPP,1,0.01,
2026,S_D_N_AR,NY_Z_D,1,0.01,
2027,S_D_N_AR,PJM_PENE,1,0.01,
2028,S_D_N_AR,WECC_MT,1,0.01,
2029,S_D_N_AR,WECC_WY,1,0.01,
2030,S_D_N_AR,SPP_SE,1,0.01,
2031,S_D_N_AR,ERC_FRNT,1,0.01,
2032,S_D_N_AR,ERC_GWAY,1,0.01,
2033,S_D_N_AR,SPP_KIAM,1,0.01,
2034,S_D_REST,S_D_WOTA,1050,0.01,
2035,S_D_REST,SPP_NEBR,1,0.01,
2036,S_D_REST,SPP_N,1,0.01,
2037,S_D_REST,SPP_SPS,1,0.01,
2038,S_D_REST,SPP_WEST,900,6.0,
2039,S_D_REST,WECC_AZ,1,0.01,
2040,S_D_REST,WECC_CO,1,0.01,
2041,S_D_REST,WECC_ID,1,0.01,
2042,S_D_REST,WECC_IID,1,0.01,
2043,S_D_REST,WEC_LADW,1,0.01,
2044,S_D_REST,WECC_NM,1,0.01,
2045,S_D_REST,WECC_NNV,1,0.01,
2046,S_D_REST,WECC_PNW,1,0.01,
2047,S_D_REST,WEC_SDGE,1,0.01,
2048,S_D_REST,WECC_SF,1,0.01,
2049,S_D_REST,WECC_SCE,1,0.01,
2050,S_D_REST,WECC_SNV,1,0.01,
2051,S_D_REST,WECC_UT,1,0.01,
2052,S_D_REST,CN_NL,1,0.01,
2053,S_D_REST,CN_MB,1,0.01,
2054,S_D_REST,CN_NB,1,0.01,
2055,S_D_REST,CN_NF,1,0.01,
2056,S_D_REST,CN_NS,1,0.01,
2057,S_D_REST,CN_PE,1,0.01,
2058,S_D_REST,CN_PQ,1,0.01,
2059,S_D_REST,CN_SK,1,0.01,
2060,S_D_REST,MIS_IL,1,0.01,
2061,S_D_REST,MIS_IA,1,0.01,
2062,S_D_REST,MIS_MIDA,1,0.01,
2063,S_D_REST,MIS_MAPP,1,0.01,
2064,S_D_REST,NY_Z_D,1,0.01,
2065,S_D_REST,PJM_PENE,1,0.01,
2066,S_D_REST,WECC_MT,1,0.01,
2067,S_D_REST,WECC_WY,1,0.01,
2068,S_D_REST,SPP_SE,3136,6.0,
2069,S_D_REST,ERC_FRNT,1,0.01,
2070,S_D_REST,ERC_GWAY,1,0.01,
2071,S_D_REST,SPP_KIAM,1,0.01,
2072,S_D_WOTA,SPP_NEBR,1,0.01,
2073,S_D_WOTA,SPP_N,1,0.01,
2074,S_D_WOTA,SPP_SPS,1,0.01,
2075,S_D_WOTA,SPP_WEST,1,0.01,
2076,S_D_WOTA,WECC_AZ,1,0.01,
2077,S_D_WOTA,WECC_CO,1,0.01,
2078,S_D_WOTA,WECC_ID,1,0.01,
2079,S_D_WOTA,WECC_IID,1,0.01,
2080,S_D_WOTA,WEC_LADW,1,0.01,
2081,S_D_WOTA,WECC_NM,1,0.01,
2082,S_D_WOTA,WECC_NNV,1,0.01,
2083,S_D_WOTA,WECC_PNW,1,0.01,
2084,S_D_WOTA,WEC_SDGE,1,0.01,
2085,S_D_WOTA,WECC_SF,1,0.01,
2086,S_D_WOTA,WECC_SCE,1,0.01,
2087,S_D_WOTA,WECC_SNV,1,0.01,
2088,S_D_WOTA,WECC_UT,1,0.01,
2089,S_D_WOTA,CN_NL,1,0.01,
2090,S_D_WOTA,CN_MB,1,0.01,
2091,S_D_WOTA,CN_NB,1,0.01,
2092,S_D_WOTA,CN_NF,1,0.01,
2093,S_D_WOTA,CN_NS,1,0.01,
2094,S_D_WOTA,CN_PE,1,0.01,
2095,S_D_WOTA,CN_PQ,1,0.01,
2096,S_D_WOTA,CN_SK,1,0.01,
2097,S_D_WOTA,MIS_IL,1,0.01,
2098,S_D_WOTA,MIS_IA,1,0.01,
2099,S_D_WOTA,MIS_MIDA,1,0.01,
2100,S_D_WOTA,MIS_MAPP,1,0.01,
2101,S_D_WOTA,NY_Z_D,1,0.01,
2102,S_D_WOTA,PJM_PENE,1,0.01,
2103,S_D_WOTA,WECC_MT,1,0.01,
2104,S_D_WOTA,WECC_WY,1,0.01,
2105,S_D_WOTA,SPP_SE,2835,6.0,
2106,S_D_WOTA,ERC_FRNT,1,0.01,
2107,S_D_WOTA,ERC_GWAY,1,0.01,
2108,S_D_WOTA,SPP_KIAM,1,0.01,
2109,SPP_NEBR,SPP_N,1666,0.01,
2110,SPP_NEBR,SPP_SPS,1,0.01,
2111,SPP_NEBR,SPP_WEST,1,0.01,
2112,SPP_NEBR,WECC_AZ,1,0.01,
2113,SPP_NEBR,WECC_CO,1,0.01,
2114,SPP_NEBR,WECC_ID,1,0.01,
2115,SPP_NEBR,WECC_IID,1,0.01,
2116,SPP_NEBR,WEC_LADW,1,0.01,
2117,SPP_NEBR,WECC_NM,1,0.01,
2118,SPP_NEBR,WECC_NNV,1,0.01,
2119,SPP_NEBR,WECC_PNW,1,0.01,
2120,SPP_NEBR,WEC_SDGE,1,0.01,
2121,SPP_NEBR,WECC_SF,1,0.01,
2122,SPP_NEBR,WECC_SCE,1,0.01,
2123,SPP_NEBR,WECC_SNV,1,0.01,
2124,SPP_NEBR,WECC_UT,1,0.01,
2125,SPP_NEBR,CN_NL,1,0.01,
2126,SPP_NEBR,CN_MB,1,0.01,
2127,SPP_NEBR,CN_NB,1,0.01,
2128,SPP_NEBR,CN_NF,1,0.01,
2129,SPP_NEBR,CN_NS,1,0.01,
2130,SPP_NEBR,CN_PE,1,0.01,
2131,SPP_NEBR,CN_PQ,1,0.01,
2132,SPP_NEBR,CN_SK,1,0.01,
2133,SPP_NEBR,MIS_IL,1,0.01,
2134,SPP_NEBR,MIS_IA,1,0.01,
2135,SPP_NEBR,MIS_MIDA,1,0.01,
2136,SPP_NEBR,MIS_MAPP,1,0.01,
2137,SPP_NEBR,NY_Z_D,1,0.01,
2138,SPP_NEBR,PJM_PENE,1,0.01,
2139,SPP_NEBR,WECC_MT,1,0.01,
2140,SPP_NEBR,WECC_WY,1,0.01,
2141,SPP_NEBR,SPP_SE,1,0.01,
2142,SPP_NEBR,ERC_FRNT,1,0.01,
2143,SPP_NEBR,ERC_GWAY,1,0.01,
2144,SPP_NEBR,SPP_KIAM,1,0.01,
2145,SPP_N,SPP_SPS,900,0.01,
2146,SPP_N,SPP_WEST,3600,0.01,
2147,SPP_N,WECC_AZ,1,0.01,
2148,SPP_N,WECC_CO,1,0.01,
2149,SPP_N,WECC_ID,1,0.01,
2150,SPP_N,WECC_IID,1,0.01,
2151,SPP_N,WEC_LADW,1,0.01,
2152,SPP_N,WECC_NM,1,0.01,
2153,SPP_N,WECC_NNV,1,0.01,
2154,SPP_N,WECC_PNW,1,0.01,
2155,SPP_N,WEC_SDGE,1,0.01,
2156,SPP_N,WECC_SF,1,0.01,
2157,SPP_N,WECC_SCE,1,0.01,
2158,SPP_N,WECC_SNV,1,0.01,
2159,SPP_N,WECC_UT,1,0.01,
2160,SPP_N,CN_NL,1,0.01,
2161,SPP_N,CN_MB,1,0.01,
2162,SPP_N,CN_NB,1,0.01,
2163,SPP_N,CN_NF,1,0.01,
2164,SPP_N,CN_NS,1,0.01,
2165,SPP_N,CN_PE,1,0.01,
2166,SPP_N,CN_PQ,1,0.01,
2167,SPP_N,CN_SK,1,0.01,
2168,SPP_N,MIS_IL,1,0.01,
2169,SPP_N,MIS_IA,1,0.01,
2170,SPP_N,MIS_MIDA,50,6.0,
2171,SPP_N,MIS_MAPP,1,0.01,
2172,SPP_N,NY_Z_D,1,0.01,
2173,SPP_N,PJM_PENE,1,0.01,
2174,SPP_N,WECC_MT,1,0.01,
2175,SPP_N,WECC_WY,1,0.01,
2176,SPP_N,SPP_SE,1,0.01,
2177,SPP_N,ERC_FRNT,1,0.01,
2178,SPP_N,ERC_GWAY,1,0.01,
2179,SPP_N,SPP_KIAM,1,0.01,
2180,SPP_SPS,SPP_WEST,2205,0.01,
2181,SPP_SPS,WECC_AZ,1,0.01,
2182,SPP_SPS,WECC_CO,1,0.01,
2183,SPP_SPS,WECC_ID,1,0.01,
2184,SPP_SPS,WECC_IID,1,0.01,
2185,SPP_SPS,WEC_LADW,1,0.01,
2186,SPP_SPS,WECC_NM,610,0.01,1.0
2187,SPP_SPS,WECC_NNV,1,0.01,
2188,SPP_SPS,WECC_PNW,1,0.01,
2189,SPP_SPS,WEC_SDGE,1,0.01,
2190,SPP_SPS,WECC_SF,1,0.01,
2191,SPP_SPS,WECC_SCE,1,0.01,
2192,SPP_SPS,WECC_SNV,1,0.01,
2193,SPP_SPS,WECC_UT,1,0.01,
2194,SPP_SPS,CN_NL,1,0.01,
2195,SPP_SPS,CN_MB,1,0.01,
2196,SPP_SPS,CN_NB,1,0.01,
2197,SPP_SPS,CN_NF,1,0.01,
2198,SPP_SPS,CN_NS,1,0.01,
2199,SPP_SPS,CN_PE,1,0.01,
2200,SPP_SPS,CN_PQ,1,0.01,
2201,SPP_SPS,CN_SK,1,0.01,
2202,SPP_SPS,MIS_IL,1,0.01,
2203,SPP_SPS,MIS_IA,1,0.01,
2204,SPP_SPS,MIS_MIDA,1,0.01,
2205,SPP_SPS,MIS_MAPP,1,0.01,
2206,SPP_SPS,NY_Z_D,1,0.01,
2207,SPP_SPS,PJM_PENE,1,0.01,
2208,SPP_SPS,WECC_MT,1,0.01,
2209,SPP_SPS,WECC_WY,1,0.01,
2210,SPP_SPS,SPP_SE,1,0.01,
2211,SPP_SPS,ERC_FRNT,1,0.01,
2212,SPP_SPS,ERC_GWAY,1,0.01,
2213,SPP_SPS,SPP_KIAM,1,0.01,
2214,SPP_WEST,WECC_AZ,1,0.01,
2215,SPP_WEST,WECC_CO,1,0.01,
2216,SPP_WEST,WECC_ID,1,0.01,
2217,SPP_WEST,WECC_IID,1,0.01,
2218,SPP_WEST,WEC_LADW,1,0.01,
2219,SPP_WEST,WECC_NM,1,0.01,
2220,SPP_WEST,WECC_NNV,1,0.01,
2221,SPP_WEST,WECC_PNW,1,0.01,
2222,SPP_WEST,WEC_SDGE,1,0.01,
2223,SPP_WEST,WECC_SF,1,0.01,
2224,SPP_WEST,WECC_SCE,1,0.01,
2225,SPP_WEST,WECC_SNV,1,0.01,
2226,SPP_WEST,WECC_UT,1,0.01,
2227,SPP_WEST,CN_NL,1,0.01,
2228,SPP_WEST,CN_MB,1,0.01,
2229,SPP_WEST,CN_NB,1,0.01,
2230,SPP_WEST,CN_NF,1,0.01,
2231,SPP_WEST,CN_NS,1,0.01,
2232,SPP_WEST,CN_PE,1,0.01,
2233,SPP_WEST,CN_PQ,1,0.01,
2234,SPP_WEST,CN_SK,1,0.01,
2235,SPP_WEST,MIS_IL,1,0.01,
2236,SPP_WEST,MIS_IA,1,0.01,
2237,SPP_WEST,MIS_MIDA,1,0.01,
2238,SPP_WEST,MIS_MAPP,1,0.01,
2239,SPP_WEST,NY_Z_D,1,0.01,
2240,SPP_WEST,PJM_PENE,1,0.01,
2241,SPP_WEST,WECC_MT,1,0.01,
2242,SPP_WEST,WECC_WY,1,0.01,
2243,SPP_WEST,SPP_SE,688,0.01,
2244,SPP_WEST,ERC_FRNT,1,0.01,
2245,SPP_WEST,ERC_GWAY,1,0.01,
2246,SPP_WEST,SPP_KIAM,1,0.01,
2247,WECC_AZ,WECC_CO,1,0.01,
2248,WECC_AZ,WECC_ID,1,0.01,
2249,WECC_AZ,WECC_IID,195,8.0,
